Titles,Source,Target,Genre,Month,Year,Lanuage,Country,Type
Elusive Moth,"Gouws, Iris",Open Letter,Fiction,July,2014,Afrikaans,South Africa,Undirected
August,"Derbyshire, Katy",Seagull Books,Fiction,Feb,2014,German,Germany,Undirected
Something Crosses My Mind,"Goodman, Eleanor",Zephyr Press,Poetry,July,2014,Chinese,China,Undirected
Last Lover,"Wasmoen, Annelise Finegan",Yale University Press,Fiction,July,2014,Chinese,China,Undirected
Grass Roots,"Balcolm, John",Zephyr Press,Poetry,Sept,2014,Chinese,China,Undirected
Selected Poems 1957-2009,"Kates, Jim",White Pine,Poetry,Nov,2014,Russian,Russia,Undirected
Salsa,"Bradbury, Steve",Zephyr Press,Poetry,June,2014,Chinese,China,Undirected
"Sister, Sister","??, ??",AmazonCrossing,Fiction,Nov,2014,Ukrainian,Ukraine,Undirected
Monarch of the Square,"Sryfi, Mbarek",Syracuse University Press,Fiction,Oct,2014,Arabic,Morocco,Undirected
Nine Rabbits,"Rodel, Angela",Black Balloon,Fiction,Apr,2014,Bulgarian,Bulgaria,Undirected
Running through Beijing,"Abrahamsen, Eric",Two Lines Press,Fiction,May,2014,Chinese,China,Undirected
Decompression,"Cullen, John",Nan A. Talese,Fiction,May,2014,German,Germany,Undirected
Stone Tablets,"Kraft, Stephanie",Paul Dry Books,Fiction,Mar,2014,Polish,Poland,Undirected
