Titles,Source,Target,Genre,Month,Year,Lanuage,Country,Type
Dinner,"Garrett, Sam",Random House,Fiction,Feb,2013,Dutch,Netherlands,Undirected
School for Patriots,"Caistor, Nick",Serpent's Tail,Fiction,Jan,2013,Spanish,Argentina,Undirected
Wasabi for Breakfast,"Noguchi, Mary Goebel",Dalkey Archive,Fiction,Apr,2013,Japanese,Japan,Undirected
End of the World in Breslau,"Stok, Danusia",Melville House,Fiction,Apr,2013,Polish,Poland,Undirected
Child,"Black, Tamsin",Bellevue Literary Press,Fiction,Jan,2013,French,Switzerland,Undirected
Bill,"Szirtes, George",Sylph Editions,Fiction,Nov,2013,Hungarian,Hungary,Undirected
Seiobo There Below,"Mulzet, Ottilie",New Directions,Fiction,July,2013,Hungarian,Hungary,Undirected
"Datura, or A Delusion We All See","Tupasela, J. Robert",Cheeky Frawg,Fiction,Nov,2013,Finnish,Finland,Undirected
Autobiography of a Corpse,"Turnbull, Joanne",New York Review Books,Fiction,Dec,2013,Russian,Ukraine,Undirected
Distant Lands,"Kovacik, Karen",White Pine,Poetry,Mar,2013,Polish,Poland,Undirected
disUNITY,"Ermacova, Carol",Glagoslav Publications,Fiction,Dec,2013,Russian,Russia,Undirected
Zelmenyaners,"Halkin, Hillel",Yale University Press,Fiction,Jan,2013,Yiddish,Russia,Undirected
Last Train to Istanbul,"Baker, John",AmazonCrossing,Fiction,Oct,2013,Turkish,Turkey,Undirected
Day in the Life,"Murray, Giles",Dalkey Archive,Fiction,May,2013,Japanese,Japan,Undirected
Rose of Cikembang,"Fowler, George",Lontar,Fiction,Jan,2013,Indonesian,Indonesia,Undirected
Bottom of the Jar,"Naffis-Sahely, Andre",Archipelago,Fiction,Apr,2013,French,Morocco,Undirected
Stranger,"Murray, Steven",Pegasus,Fiction,May,2013,Swedish,Sweden,Undirected
Whole of Life,"Howes, Geoffrey",Dalkey Archive,Fiction,Dec,2013,German,Switzerland,Undirected
Call Me Brooklyn,"Mestre-Reed, Ernest",Dalkey Archive,Fiction,Sept,2013,Spanish,Spain,Undirected
Tretjak,"Dar, Baida",Haus,Fiction,Aug,2013,German,Germany,Undirected
Woman of Valor,"Lapid, Lihi",Gefen Publishing,Fiction,Nov,2013,Hebrew,Israel,Undirected
Never Fuck Up,"Ahlander, Astri von Arbin",Pantheon,Fiction,June,2013,Swedish,Sweden,Undirected
Song of the Spirits,"Lovett, D.W.",AmazonCrossing,Fiction,Aug,2013,German,Germany,Undirected
President's Hat,"Books, Gallic",Gallic Books,Fiction,Sept,2013,French,France,Undirected
Electrico W,"Hunter, Adriana",Other Press,Fiction,June,2013,French,France,Undirected
All Dogs Are Blue,"Perry, Zoe",And Other Stories,Fiction,Sept,2013,Portuguese,Brazil,Undirected
Kolia,"Hamilton, David Scott",House of Anansi,Fiction,Sept,2013,French,Quebec,Undirected
At Least We Can Apologize,"Dykas, Christopher Joseph",Dalkey Archive,Fiction,Nov,2013,Korean,South Korea,Undirected
September Mirage,"Mitchell, Mike",Seagull Books,Fiction,July,2013,German,Germany,Undirected
Copper Heart,"Witesman, Owen",AmazonCrossing,Fiction,Nov,2013,Finnish,Finland,Undirected
Her Enemy,"Witesman, Owen",AmazonCrossing,Fiction,May,2013,Finnish,Finland,Undirected
Search for the Buried Bomber,"Ascher, Gabriel",AmazonCrossing,Fiction,Mar,2013,Chinese,China,Undirected
Alex,"Wynne, Frank",Quercus,Fiction,Sept,2013,French,France,Undirected
Hashish the Lost Legend,"Schibli, Herman",Process,Fiction,Dec,2013,German,Austria,Undirected
I Was Jack Mortimer,"Avsey, Ignat",Pushkin Press,Fiction,Nov,2013,German,Austria,Undirected
Fly Heads and Bird Claws,"Holton, Brian",Zephyr Press,Poetry,Apr,2013,Chinese,China,Undirected
Apostoloff,"Derbyshire, Katy",Seagull Books,Fiction,July,2013,German,Germany,Undirected
Let the Old Dreams Die,"Segerberg, Ebba",Thomas Dunne,Fiction,Oct,2013,Swedish,Sweden,Undirected
Days in the History of Silence,"Bruce, Anne",Other Press,Fiction,Aug,2013,Norwegian,Norway,Undirected
Other Child,"Tobler, Stefan",Pegasus,Fiction,Apr,2013,German,Germany,Undirected
Errors of Young Tjaz,"Biggins, Michael",Dalkey Archive,Fiction,Sept,2013,Slovenian,Slovenia,Undirected
Fata Morgana Books,"Mandell, Charlotte",Two Lines Press,Fiction,Nov,2013,French,France,Undirected
Dark Company,"Willcocks, Samuel",Seagull Books,Fiction,Aug,2013,German,Germany,Undirected
Dark Days,"Carmell, Pamela",AmazonCrossing,Fiction,Oct,2013,Spanish,Spain,Undirected
Sisters,"Wing, Betsy",Dalkey Archive,Fiction,Jan,2013,French,France,Undirected
Blue White Red,"Dundy, Alison",Indiana University Press,Fiction,Feb,2013,French,Congo,Undirected
Resurrection,"Sotelino, Karen Sherwood",Latin American Literary Review Press,Fiction,July,2013,Portuguese,Brazil,Undirected
Neighbors,"Kherad, Nastaran",University of Texas,Fiction,June,2013,Persian,"Iran, Islamic Republic of",Undirected
Missing Year of Juan Salvatierra,"Caistor, Nick",New Vessel Press,Fiction,July,2013,Spanish,Argentina,Undirected
Treacherous Paradise,"Thompson, Laurie",Knopf,Fiction,July,2013,Swedish,Sweden,Undirected
Six Finnish Poets,"various, various",Arc Publications,Poetry,Nov,2013,Finnish,Finland,Undirected
Relocations,"Ciepiela, Catherine",Zephyr Press,Poetry,Nov,2013,Russian,Russia,Undirected
Infatuations,"Costa, Margaret Jull",Knopf,Fiction,Aug,2013,Spanish,Spain,Undirected
Lifetime,"Smith, Neil",Atria,Fiction,Apr,2013,Swedish,Sweden,Undirected
Kafka's Hat,"Bilodeau, Chantal",Talonbooks,Fiction,June,2013,French,Quebec,Undirected
Threads of the Heart,"Curtis, Howard",Europa Editions,Fiction,Jan,2013,French,France,Undirected
Paranoia,"Ignashev, Diane Nemec",Northwestern University Press,Fiction,Mar,2013,Russian,Belarus,Undirected
Strange Tale of Panorama Island,"Sands, Ryan",Last Gasp,Fiction,July,2013,Japanese,Japan,Undirected
Sakra Boccata,"Eshelman, Clayton",Ugly Duckling,Poetry,Oct,2013,Spanish,Peru,Undirected
For As Far as the Eye Can See,"Cowan, Judith",Biblioasis,Poetry,Apr,2013,French,Quebec,Undirected
In Dreams,"Fagan, Teresa Lavender",Seagull Books,Fiction,Jan,2013,French,Belgium,Undirected
Scissors,"Cullen, John",Nan A. Talese,Fiction,Aug,2013,French,France,Undirected
Eleven,"Deshays, Elizabeth",Archipelago,Fiction,Jan,2013,French,France,Undirected
Rimbaud the Son,"Gladding, Jody",Yale University Press,Fiction,Oct,2013,French,France,Undirected
Froth Poems,"Florczyk, Piotr",Calypso Editions,Poetry,Jan,2013,Polish,Poland,Undirected
Nothing More,"Wojcik-Leese, Elzbieta",Arc Publications,Poetry,Nov,2013,Polish,Poland,Undirected
Grain of Truth,"Lloyd-Jones, Antonia",Bitter Lemon,Fiction,Jan,2013,Polish,Poland,Undirected
His Days Go by the Way Her Years,"Bradbury, Steve",Anomalous Press,Poetry,Nov,2013,Chinese,Taiwan,Undirected
Creator,"Bowen, Sarah",Portobello,Fiction,Nov,2013,Icelandic,Iceland,Undirected
Altai,"Whiteside, Shaun",Verso,Fiction,Apr,2013,Italian,Italy,Undirected
Tobacco Dogs,"Levitin, Alexis",Bitter Oleander Press,Poetry,Nov,2013,Spanish,Ecuador,Undirected
Missing File,"Cohen, Steven",HarperCollins,Fiction,Apr,2013,Hebrew,Israel,Undirected
Apparitions: Ghosts of Old Edo,"Huddleston, Daniel",Haikasoru,Fiction,Nov,2013,Japanese,Japan,Undirected
True Novel,"Carpenter, Juliet Winters",Other Press,Fiction,Nov,2013,Japanese,Japan,Undirected
Hotel Life,"Brock, Ollie",Hispabooks Publishing,Fiction,Nov,2013,Spanish,Spain,Undirected
Status: Emo,"Cohen, Raphael",American University at Cairo,Fiction,May,2013,Arabic,Egypt,Undirected
Saga of Siti Mariah,"Muir, Catherine Manning",Lontar,Fiction,Jan,2013,Indonesian,Indonesia,Undirected
In the Night of Time,"Grossman, Edith",Houghton Mifflin Harcourt,Fiction,Dec,2013,Spanish,Spain,Undirected
Mystery of Rio,"Ladd, Alex",Europa Editions,Fiction,Sept,2013,Portuguese,Brazil,Undirected
Treatise on Shelling Beans,"Johnston, Bill",Archipelago,Fiction,Dec,2013,Polish,Poland,Undirected
I Know,"Knight, Lynne",Sixteen Rivers Press,Poetry,Sept,2013,French,France,Undirected
Evil and the Mask,"Izumo, Satoko",Soho Press,Fiction,June,2013,Japanese,Japan,Undirected
Athanor and Other Pohems,"Woodside, Martin",Calypso Editions,Poetry,Nov,2013,Romanian,Romania,Undirected
Happy City,"Harvey, Rosalind",Hispabooks Publishing,Fiction,Oct,2013,Spanish,Spain,Undirected
We Are All Sunflowers,"Croskery, Caroline",Candle and Fog Publishing,Fiction,Sept,2013,Persian,"Iran, Islamic Republic of",Undirected
All My Friends,"Stump, Jordan",Two Lines Press,Fiction,May,2013,French,France,Undirected
Mundo Cruel,"Levine, Suzanne Jill",Seven Stories Press,Fiction,Feb,2013,Spanish,Puerto Rico,Undirected
Mouth of Hell,"Gil-Montero, Michelle",Action Books,Poetry,Apr,2013,Spanish,Argentina,Undirected
I Live I See,"Morse, Ainsley",Ugly Duckling,Poetry,June,2013,Russian,Russia,Undirected
Bat,"Bartlett, Don",Vintage,Fiction,July,2013,Norwegian,Norway,Undirected
Police: A Harry Hole Novel,"Bartlett, Don",Knopf,Fiction,Oct,2013,Norwegian,Norway,Undirected
Redeemer,"Bartlett, Don",Random House,Fiction,May,2013,Norwegian,Norway,Undirected
Snow White Must Die,"Murray, Steven",Minotaur,Fiction,Jan,2013,German,Germany,Undirected
Swimming with Sharks,"Grimm, Christine",AmazonCrossing,Fiction,June,2013,German,Germany,Undirected
Sweet Sorrows,"Abramian, Vraje",Hohm Press,Poetry,Oct,2013,Persian,"Iran, Islamic Republic of",Undirected
Black Stars,"Collins, Martha",Milkweed,Poetry,Nov,2013,Vietnamese,Viet Nam (Vietnam),Undirected
Istemi,"Jackson, Anne Marie",Peter Owen Publishers,Fiction,June,2013,Russian,Russia,Undirected
My Year of Love,"Snook, Jean",Dalkey Archive,Fiction,June,2013,French,Switzerland,Undirected
When We Leave Each Other,"Phillips, Patrick",Open Letter,Poetry,Apr,2013,Danish,Denmark,Undirected
Life Form,"Anderson, Alison",Europa Editions,Fiction,Feb,2013,French,France,Undirected
Selected Poems,"Smith, Michael",Shearsman Books,Poetry,May,2013,Spanish,Spain,Undirected
Selected Poems,"various, various",Yale University Press,Poetry,Apr,2013,Irish,Ireland,Undirected
Lucinda Sly: A Woman Hanged,"Fitzmaurice, Gabriel",Liberties,Fiction,Sept,2013,Irish,Ireland,Undirected
Fire's Journey: Part I,"Ekiss, Deith",Tavern Books,Poetry,Apr,2013,Spanish,Costa Rica,Undirected
Revenge,"Snyder, Stephen",Picador,Fiction,Jan,2013,Japanese,Japan,Undirected
Lairds of Cromarty,"Mitchell, Mike",Dedalus Books,Fiction,Mar,2013,French,France,Undirected
Silenced,"Death, Sarah",Atria,Fiction,Mar,2013,Swedish,Sweden,Undirected
Death of Lysanda,"Flint, Richard",Dalkey Archive,Fiction,Apr,2013,Hebrew,Israel,Undirected
Brothers Columbus,"Bell, Anthea",Haus,Fiction,Aug,2013,French,France,Undirected
Birthday Buyer,"Bush, Peter",Hispabooks Publishing,Fiction,Dec,2013,Spanish,Spain,Undirected
Remnants,"Goshgarian, G. M.",Gomidas Institute,Fiction,Nov,2013,Armenian,Armenia,Undirected
Nothing Ever Happens,"Smith, Philip H. D.",Hispabooks Publishing,Fiction,May,2013,Spanish,Spain,Undirected
Between Friends,"Silverston, Sondra",Houghton Mifflin Harcourt,Fiction,Sept,2013,Hebrew,Israel,Undirected
Missing Rose,"Roome, Angela",Penguin,Fiction,Jan,2013,Turkish,Turkey,Undirected
Story of My Purity,"Twilley, Stephen",FSG,Fiction,Mar,2013,Italian,Italy,Undirected
Arsonist,"Benson, Nicholas",Otis Books,Poetry,Feb,2013,Italian,Italy,Undirected
Yellow Eyes of Crocodiles,"Rodarmor, William",Penguin,Fiction,Dec,2013,French,France,Undirected
Like an Eye in the Hand of a Beggar,"Mantecon, Arturo",Editions Michel Eyquem,Poetry,May,2013,Spanish,Spain,Undirected
Advice from 1 Disciple of Marx to 1 Heidegger Fanatic,"Heinowitz, Cole",Wave Books,Poetry,June,2013,Spanish,Mexico,Undirected
Still Life in Ditch,"Papini, Ilaria",Hanging Loose Press,Fiction,Sept,2013,Italian,Italy,Undirected
What Darkness Was,"Derbyshire, Katy",Seagull Books,Fiction,July,2013,German,Germany,Undirected
Lonesome You,"Yoon, Elizabeth Haejin",Dalkey Archive,Fiction,Nov,2013,Korean,South Korea,Undirected
Chatelet Apprentice,"Glencross, Michael",Gallic Books,Fiction,Oct,2013,French,France,Undirected
Boutique Obscure: 124 Dreams,"Becker, Daniel Levin",Melville House,Fiction,Feb,2013,French,France,Undirected
Shock of the Lenders,"Weigel, Molly",Action Books,Poetry,May,2013,Spanish,Argentina,Undirected
Our Man in Iraq,"Firth, Will",Black Balloon,Fiction,Apr,2013,Croatian,Croatia,Undirected
"There Once Lived a Girl Who Seduced Her Sister's Husband, and He Hanged Himself","Summers, Anna",Penguin,Fiction,Jan,2013,Russian,Russia,Undirected
Crack in the Wall,"France, Miranda",Bitter Lemon,Fiction,Aug,2013,Spanish,Argentina,Undirected
True Actor,"Braz, Jaime",DISQUIET,Fiction,Nov,2013,Portuguese,Portugal,Undirected
Musical Hell,"Siegert, Yvette",New Directions,Poetry,June,2013,Spanish,Argentina,Undirected
Illegal Liaisons,"Stok, Danusia",New Europe,Fiction,Sept,2013,Polish,Poland,Undirected
Paul Klee's Boat,"Wachtel, Andrew",Zephyr Press,Poetry,Feb,2013,Russian,Russia,Undirected
Beggar King,"Chadeayne, Lee",Houghton Mifflin Harcourt,Fiction,Jan,2013,German,Germany,Undirected
Ludwig Conspiracy,"Bell, Anthea",Houghton Mifflin Harcourt,Fiction,Sept,2013,German,Germany,Undirected
Poisoned Pilgrim,"Chadeayne, Lee",Houghton Mifflin Harcourt,Fiction,July,2013,German,Germany,Undirected
Ex-Voto,"Watson, Ellen Dore",Tupelo Press,Poetry,Aug,2013,Portuguese,Brazil,Undirected
Enclosed Garden,"Wellman, Donald",Dialogos,Poetry,Feb,2013,Spanish,Spain,Undirected
Girl with the Golden Parasol,"Grunebaum, Jason",Yale University Press,Fiction,May,2013,Hindi,India,Undirected
Encyclopedia of a Life in Russia,"Allen, Esther",Black Cat,Fiction,Jan,2013,Spanish,Cuba,Undirected
Dust Angel,"Macki, Erik",AmazonCrossing,Fiction,Mar,2013,German,Germany,Undirected
My Fathers' Ghost Is Climbing in the Rain,"Lethem, Mara Faye",Knopf,Fiction,May,2013,Spanish,Argentina,Undirected
Collected Poems,"Augenbraum, Harold",Penguin,Fiction,Apr,2013,French,France,Undirected
Sudden Disappearance of the Worker Bees,"Casa, Delia",Arcade,Fiction,Sept,2013,Italian,Italy,Undirected
Mystery of Sintra Road,"Costa, Margaret Jull",Dedalus Books,Fiction,Aug,2013,Portuguese,Portugal,Undirected
Those Whom I Would Like to Meet Again,"Novickas, Elizabeth",Dalkey Archive,Fiction,May,2013,Lithuanian,Lithuania,Undirected
King of China,"Derbyshire, Katy",Seagull Books,Fiction,Dec,2013,German,Germany,Undirected
Uglybugly,"Dawkin, Deborah",Dedalus Books,Fiction,Mar,2013,Norwegian,Norway,Undirected
Pierre Reverdy,"Caws, Mary Ann",New York Review Books,Poetry,Sept,2013,French,France,Undirected
Diaries of Exile,"Emmerich, Karen",Archipelago,Poetry,Jan,2013,Greek,Greece,Undirected
In Secret,"Harsent, David",Dufour Editions,Poetry,May,2013,Greek,Greece,Undirected
Wrecked,"Mohr, Tim",Black Cat,Fiction,May,2013,German,Germany,Undirected
Without Origin,"Messina, Lauren",Dalkey Archive,Fiction,July,2013,German,Germany,Undirected
Ingenious Gentleman and Poet Federico Garcia Lorca Ascends to Hell,"Grossman, Edith",Yale University Press,Fiction,Apr,2013,Spanish,Spain,Undirected
"Hi, This Is Conchita","Grossman, Edith",Two Lines Press,Fiction,Apr,2013,Spanish,Peru,Undirected
African Shore,"Gray, Jeffrey",Yale University Press,Fiction,Oct,2013,Spanish,Guatemala,Undirected
Leapfrog and Other Stories,"Kushner, Anna",New Directions,Fiction,Oct,2013,Spanish,Cuba,Undirected
Starlite Terrace,"Winston, Krishna",Seagull Books,Fiction,May,2013,German,Germany,Undirected
Four Elemental Bodies,"Waldrop, Keith",Burning Deck Press,Poetry,May,2013,French,France,Undirected
Mother Departs,"Bogoczek, Barbara",Stork Press,Poetry,Mar,2013,Polish,Poland,Undirected
Dream Maker,"Anderson, Alison",Europa Editions,Fiction,Nov,2013,French,France,Undirected
In Times of Fading Light,"Bell, Anthea",Graywolf,Fiction,June,2013,German,Germany,Undirected
I Stole the Rain,"McCreadie, Lisa",Frisch & Co.,Fiction,Oct,2013,Italian,Italy,Undirected
Glowing Enigmas,"Hamburger, Michael",Tavern Books,Poetry,Apr,2013,German,Germany,Undirected
Maya Pill,"Apollonio, Carol",Dalkey Archive,Fiction,Nov,2013,Russian,Russia,Undirected
Ben Barka Lane,"Heikkinen, Kay",Interlink,Fiction,July,2013,Arabic,Iraq,Undirected
Light and Heavy Things,"Siddiqui, Faisal",BOA Editions,Poetry,June,2013,Urdu,Pakistan,Undirected
Darkscapes,"Charlton, William",Tartarus,Fiction,July,2013,French,France,Undirected
Dedalus Book of Lithuanian Literature,"Avizievus, Jura",Dedalus Books,Fiction,July,2013,Lithuanian,Lithuania,Undirected
Two Poems: Malvinas & Points of Collapse,"Taylor, Ian",Shearsman Books,Poetry,Oct,2013,Spanish,Argentina,Undirected
Book of Fate,"Khalili, Sara",House of Anansi,Fiction,Sept,2013,Persian,"Iran, Islamic Republic of",Undirected
Art of Joy,"Appel, Anne Milano",FSG,Fiction,July,2013,Italian,Italy,Undirected
Time of Contempt,"French, David",Orbit,Fiction,Sept,2013,Polish,Poland,Undirected
Firefly,"Fried, Mark",Archipelago,Fiction,Mar,2013,Spanish,Cuba,Undirected
Squaring the Circle: A Pseudotreatise of Urbogony,"Rodriguez, Mariano Matin",Aqueduct Press,Fiction,May,2013,Romanian,Romania,Undirected
And the Birds Rained Down,"Mullins, Rhonda",Coach House Books,Fiction,Apr,2013,French,Quebec,Undirected
Commentary,"Hartley, Christine Schwartz",Ugly Duckling,Fiction,June,2013,French,France,Undirected
Mission to Mars,"Love-Darragh, Amanda",Glas,Fiction,Sept,2013,Russian,Russia,Undirected
War Within These Walls,"Watkinson, Laura",Eerdmans Books,Fiction,Oct,2013,Flemish,Belgium,Undirected
Betrayal,"Curtis, Howard",Hersilia Press,Fiction,Dec,2013,Italian,Italy,Undirected
Limit,"Whiteside, Shaun",Jo Fletcher Books,Fiction,Nov,2013,German,Germany,Undirected
Three Women in a Mirror,"Anderson, Alison",Europa Editions,Fiction,July,2013,French,France,Undirected
Through the Night,"Kinsella, Sean",Dalkey Archive,Fiction,June,2013,Norwegian,Norway,Undirected
Poacher's Faith,"Gabinet-Kroo, Kathryn",Exile Editions,Fiction,July,2013,French,Quebec,Undirected
Eucalyptus,"Winkler, Donald",Biblioasis,Fiction,Nov,2013,Spanish,Chile,Undirected
Last Days,"Naffis-Sahely, Andre",Pushkin Press,Fiction,Nov,2013,French,France,Undirected
Anatomical Theater,"Moore, Ainsley",Zephyr Press,Poetry,Dec,2013,Russian,Russia,Undirected
Oasis of Now,"Ali, Kazim",BOA Editions,Poetry,Nov,2013,Persian,"Iran, Islamic Republic of",Undirected
Remains of Love,"Simpson, Philip",Bloomsbury,Fiction,Dec,2013,Hebrew,Israel,Undirected
Book without Photographs,"Patterson, Simon",Glagoslav Publications,Fiction,Aug,2013,Russian,Russia,Undirected
Before & During,"Ready, Oliver",Dedalus Books,Fiction,Apr,2013,Russian,Russia,Undirected
Stalin Is Dead,"Rotem, Ornan",Sylph Editions,Poetry,Nov,2013,Hebrew,Israel,Undirected
Death by Choice,"McKinney, Meredith",Anthem,Fiction,Feb,2013,Japanese,Japan,Undirected
Hunt for Optimism,"Avagyan, Shushan",Dalkey Archive,Fiction,Jan,2013,Russian,Russia,Undirected
Lineup,"Kitai, Sara",HarperCollins,Fiction,Sept,2013,Hebrew,Israel,Undirected
Day Is Dark,"Roughton, Philip",Minotaur,Fiction,Feb,2013,Icelandic,Iceland,Undirected
Faint-hearted Bolshevik,"Caistor, Nick",Hispabooks Publishing,Fiction,May,2013,Spanish,Spain,Undirected
Drought,"Aveling, Harry",Lontar,Fiction,Jan,2013,Indonesian,Indonesia,Undirected
Silence and the Roar,"Weiss, Max",Other Press,Fiction,Mar,2013,Arabic,Syrian Arab Republic,Undirected
Days of the Rainbow,"Botbol, Mery",Other Press,Fiction,June,2013,Spanish,Chile,Undirected
Forbidden Kingdom,"Vincent, Paul",Pushkin Press,Fiction,Feb,2013,Dutch,Netherlands,Undirected
Petroleum Venus,"Tait, Arch",Glas,Fiction,Feb,2013,Russian,Russia,Undirected
Andalucian Friend,"Smith, Neil",Crown,Fiction,Mar,2013,Swedish,Sweden,Undirected
Sound of One Hand Killing,"Bush, Peter",Bitter Lemon,Fiction,May,2013,Catalan,Spain,Undirected
Serenity Murders,"Spangler, Amy Marie",Penguin,Fiction,Jan,2013,Turkish,Turkey,Undirected
About Time,"Curtis, Howard",Pushkin Press,Fiction,Apr,2013,Italian,Italy,Undirected
101 Nights,"Spielberg, Christoph",AmazonCrossing,Fiction,Aug,2013,German,Germany,Undirected
Fourth Day,"Spielberg, Christoph",AmazonCrossing,Fiction,Dec,2013,German,Germany,Undirected
He Who Dies Last,"Bergmann, Emanuel",AmazonCrossing,Fiction,Apr,2013,German,Germany,Undirected
Russian Donation,"Chapple, Gerald",AmazonCrossing,Fiction,Jan,2013,German,Germany,Undirected
Cold Hearts,"Bartlett, Don",Dufour Editions,Fiction,Nov,2013,Norwegian,Norway,Undirected
Everything Happens as It Does,"Nikolova, Olga",Open Letter,Fiction,Nov,2013,Bulgarian,Bulgaria,Undirected
Buried God,"Nitz, Kerry",K A Nitz,Fiction,Apr,2013,German,Germany,Undirected
Shimmer of the Assistant and Other Tales,"Nitz, Kerry",K A Nitz,Fiction,May,2013,German,Germany,Undirected
Twilight and Other Tales,"Nitz, Kerry",K A Nitz,Fiction,June,2013,German,Germany,Undirected
Mysterieuse,"Doller, Sandra",Anomalous Press,Poetry,Mar,2013,French,France,Undirected
Land of Dreams,"Nunnally, Tiina",University of Minnesota Press,Fiction,Sept,2013,Norwegian,Norway,Undirected
Breathless,"Bragan-Turner, Deborah",Viking,Fiction,Aug,2013,Swedish,Sweden,Undirected
Fish Change Direction in Cold Weather,"Anderson, Alison",Canongate,Fiction,Nov,2013,French,France,Undirected
Finno-Ugrian Vampire,"Sherwood, Peter",Marion Boyars,Fiction,May,2013,Hungarian,Hungary,Undirected
Shy Hand of a Jew,"Gregorek, Aniela",Cross-Cultural Communications,Poetry,Apr,2013,Polish,Poland,Undirected
Pomegranate Lady and Her Sons,"Khalili, Sarah",W.W. Norton,Fiction,Oct,2013,Persian,"Iran, Islamic Republic of",Undirected
Candygirl,"Tawfik, M.M.",American University at Cairo,Fiction,Jan,2013,Arabic,Egypt,Undirected
Crossings,"Revell, Donald",Omnidawn,Poetry,May,2013,Arabic,Algeria,Undirected
Suicide Shop,"Dyson, Sue",Gallic Books,Fiction,Sept,2013,French,France,Undirected
Eternal Son,"Entrekin, Alison",Tagus Press,Fiction,Sept,2013,Portuguese,Brazil,Undirected
Rape of Sukreni,"Quinn, George",Lontar,Fiction,Jan,2013,Indonesian,Indonesia,Undirected
Tragic Fate of Moritz Tot,"Todorovic, Dana",Kuboa Press,Fiction,Oct,2013,Serbian,Serbia and Montenegro,Undirected
Dancer,"Lysloff, Rene",Lontar,Fiction,Jan,2013,Indonesian,Indonesia,Undirected
Devil's Workshop,"Zucker, Alex",Portobello,Fiction,Aug,2013,Czech,Czech Republic,Undirected
Gargling with Tar,"Short, David",Portobello,Fiction,Aug,2013,Czech,Czech Republic,Undirected
End of Love,"Silver, Katherine",McSweeney's Books,Fiction,Oct,2013,Spanish,Spain,Undirected
Moon and Henna Tree,"Allen, Roger",University of Texas,Fiction,May,2013,Arabic,Morocco,Undirected
Waltz,"Tennent, Martha",Dalkey Archive,Fiction,Aug,2013,Catalan,Spain,Undirected
Infamous Rosalie,"Salvodon, M. A.",University of Nebraska,Fiction,Oct,2013,French,Haiti,Undirected
Waiting,"Camiller, Patrick",Dalkey Archive,Fiction,Oct,2013,Romanian,Romania,Undirected
Paprika,"Driver, Andrew",Vintage,Fiction,Feb,2013,Japanese,Japan,Undirected
Healer,"Rogers, Lola",Henry Holt,Fiction,May,2013,Finnish,Finland,Undirected
Murder in the Dark,"Mussari, Mark",Norvik Press,Fiction,Dec,2013,Danish,Denmark,Undirected
Fire Dance,"Wideburg, Laura",Soho Press,Fiction,Jan,2013,Swedish,Sweden,Undirected
Golden Calf,"Wideburg, Laura",Soho Press,Fiction,Feb,2013,Swedish,Sweden,Undirected
I Am Istanbul,"Dakan, Kenneth",Dalkey Archive,Fiction,Apr,2013,Turkish,Turkey,Undirected
Mute,"Steven, Kenneth",Shearsman Books,Poetry,Oct,2013,Norwegian,Norway,Undirected
Snow Germans,"Tait, Arch",Glas,Fiction,Apr,2013,Russian,Russia,Undirected
Explorer & Other Stories,"Tupasela, Juha",Cheeky Frawg,Fiction,Oct,2013,Finnish,Finland,Undirected
Landscape with Yellow Birds,"Christensen, Thomas",Archipelago,Poetry,May,2013,Spanish,Spain,Undirected
Enemy of the Ants,"Kerr, Moira",Pfefferkorn Publishing,Fiction,Sept,2013,German,Germany,Undirected
Ghost Riders of Ordebec,"Reynolds, Sian",Penguin,Fiction,July,2013,French,France,Undirected
Baghdad: The City in Verse,"Snir, Reuven",Harvard University Press,Poetry,Nov,2013,Arabic,Iraq,Undirected
Best European Fiction 2014,"Various, Various",Dalkey Archive,Fiction,Nov,2013,Various,Various,Undirected
Elsewhere,"various, various",Open Letter,Poetry,Dec,2013,Various,Various,Undirected
Jade Mirror,"Farman, Michael",White Pine,Poetry,Nov,2013,Chinese,China,Undirected
Red Spectres,"Maguire, Muireann",Overlook,Fiction,Apr,2013,Russian,Russia,Undirected
Short Stories in Chinese,"Balcom, John",Penguin,Fiction,June,2013,Chinese,China,Undirected
Sound of Things Falling,"McLean, Anne",Riverhead,Fiction,Aug,2013,Spanish,Colombia,Undirected
Time on My Hands,"Hunt, Jonathan",Faber and Faber,Fiction,Apr,2013,Italian,Italy,Undirected
Misfortunates,"Colmer, David",St. Martin's,Fiction,Oct,2013,Flemish,Belgium,Undirected
Magadh,"Soni, Rahul",Almost Island,Poetry,Sept,2013,Hindi,India,Undirected
Red Grass,"Knobloch, Paul",Tam Tam Books,Fiction,Nov,2013,French,France,Undirected
Death and the Olive Grove,"Sartarelli, Stephen",Pegasus,Fiction,July,2013,Italian,Italy,Undirected
Terra Nova: Anthology of Contemporary Spanish Science Fiction,"Burke, Sue",Sportula,Fiction,June,2013,Spanish,Spain,Undirected
More than a Team,"Gallagher, Cheryl",Barcelona Books,Fiction,Jan,2013,Catalan,Spain,Undirected
Leningrad,"Bromfield, Andrew",Dalkey Archive,Fiction,Oct,2013,Russian,Russia,Undirected
Collini Case,"Bell, Anthea",Viking,Fiction,Aug,2013,German,Germany,Undirected
An Invitation for Me to Think,"Ostashevsky, Eugene",New York Review Books,Poetry,Apr,2013,Russian,Russia,Undirected
Schoolboy's Diary and Other Stories,"Searls, Damion",New York Review Books,Fiction,Aug,2013,German,Switzerland,Undirected
